date,open,high,low,close,volume
20191120,17450,17850,17350,17650,45774
20191121,17750,17850,17300,17450,38578
20191122,17550,17700,17250,17450,24250
20191125,17450,17700,17250,17650,25940
20191126,17650,17800,17200,17750,73310
20191127,17900,17900,17450,17500,37738
20191128,17300,17400,17250,17350,28130
20191129,17500,17500,17100,17400,44545
20191202,17400,17450,17150,17300,26822
20191203,17050,17200,16900,17100,43328
20191204,16950,17000,16650,16800,51234
20191205,16700,17000,16600,16900,49610
20191206,16950,17000,16650,16900,25108
20191209,16900,16950,16350,16550,83500
20191210,16550,16850,16450,16800,20639
20191211,17000,17000,16350,16500,60069
20191212,16600,16750,16400,16650,148708
20191213,16750,17050,16700,17000,44184
20191216,17100,17300,16900,17000,31434
20191217,16900,17300,16850,17150,45784
20191218,17100,17350,16900,16900,29695
20191219,16850,17100,16800,16900,36774
20191220,17100,17200,16950,16950,39965
20191223,17250,17350,17000,17200,41837
20191224,17350,17400,17050,17400,55877
20191226,17500,17700,17250,17700,77399
20191227,17300,17600,17100,17400,57439
20191230,17400,17950,17300,17800,95340
20200102,17800,18000,17400,17550,63440
20200103,17650,17950,17400,17600,57501
20200106,17500,17500,17200,17200,37771
20200107,17400,17500,17200,17350,35939
20200108,17000,17050,16500,16750,72130
20200109,16650,17250,16650,16850,55169
20200110,16750,16900,16550,16700,43744
20200113,16650,17250,16650,17000,56012
20200114,17000,17300,16900,17200,49302
20200115,17100,17300,17000,17250,35024
20200116,17150,17350,16900,17150,47549
20200117,17000,17500,17000,17200,60377
20200120,17100,17400,17050,17150,45516
20200121,17200,17250,17000,17200,31046
20200122,17300,17350,17050,17200,32125
20200123,17100,17150,16800,16900,48084
20200128,16600,16650,15900,16000,117602
20200129,15950,16300,15850,16050,55996
20200130,15950,16250,15600,15700,60004
20200131,16100,16100,15550,15550,58204
20200203,15200,15450,15000,15250,62165
20200204,15100,15450,15100,15250,63592
20200205,15200,15450,15200,15200,61153
20200206,15600,16350,15500,16200,91358
20200207,16200,16250,15800,15850,40647
20200210,15800,15950,15550,15850,36776
20200211,15900,16400,15900,16100,41383
20200212,15950,16500,15950,16400,50213
20200213,16350,16600,16250,16350,81488
20200214,16200,16550,16150,16250,52305
20200217,16300,16750,16300,16700,39203
20200218,16500,16750,16350,16500,53074
20200219,16800,16800,16100,16300,40846
20200220,16050,16450,15550,15600,98064
20200221,15350,15750,15350,15550,57731
20200224,15500,15850,14900,14950,72133
20200225,15150,15250,14550,15050,201697
20200226,14950,15000,14700,14750,71818
20200227,14600,14900,14550,14700,65446
20200228,14600,14800,14100,14250,79564
20200302,14250,14600,14150,14300,44434
20200303,14400,14600,14250,14350,47380
20200304,14400,14600,14350,14400,47297
20200305,14400,14750,14300,14600,58266
20200306,14350,14650,14200,14450,52834
20200309,14250,14350,14000,14350,64443
20200310,14450,14450,14100,14400,57668
20200311,14200,14400,14100,14200,65617
20200312,14000,14150,13150,13500,107132
20200313,12350,13150,11400,13100,122338
20200316,12700,13300,12700,13200,95055
20200317,12100,13300,12100,12950,61429
20200318,12700,13250,12400,12400,100757
20200319,12350,12750,10900,10950,140649
20200320,11150,11700,10600,11700,173952
20200323,11000,11000,10400,10700,153727
20200324,10650,11200,10500,11200,176565
20200325,11300,12550,11250,12550,186671
20200326,12200,12550,11750,11950,1202116
20200327,12350,12400,11600,12050,171275
20200330,11250,12000,11250,11850,93974
20200331,11950,12300,11900,12050,184389
20200401,12050,12550,11650,11650,223598
20200402,11750,12100,11500,11950,129718
20200403,12050,12400,11800,12400,217987
20200406,12450,13300,12450,13100,357327
20200407,13200,13500,12950,13100,317333
20200408,13150,14100,12900,13450,269817
20200409,13900,14350,13750,13950,198823
20200410,14100,14100,13400,13650,152042
20200413,13650,13900,13500,13550,185500
20200414,13700,14350,13550,14250,281197
20200416,14150,14400,13950,14350,148077
20200417,14350,14600,14300,14350,121586
20200420,14150,14300,13650,13800,192695
20200421,13650,13800,13150,13500,194174
20200422,13400,13400,13050,13300,194113
20200423,13350,13750,13150,13700,170306
20200424,13550,13650,13350,13400,143794
20200427,13450,13950,13450,13850,128145
20200428,13950,14000,13750,13900,112009
20200429,13900,14150,13900,14100,129210
20200504,13900,13950,13350,13400,218275
20200506,13550,13650,13400,13600,123809
20200507,13600,14500,13600,14350,744423
20200508,14500,14700,14250,14400,141783
20200511,14450,14700,14300,14450,181057
20200512,14400,14600,14200,14350,136346
20200513,14150,14700,14050,14500,208338
20200514,14550,14850,14250,14500,210366
20200515,14700,15150,14600,14700,375256
20200518,15050,15050,14500,14650,291703
20200519,14750,14850,14400,14650,292965
20200520,14650,14800,14400,14400,225354
20200521,14450,14550,14200,14350,268715
20200522,14450,14650,14250,14300,228555
20200525,14500,14550,14250,14350,143238
20200526,14500,14700,14250,14550,256437
20200527,14550,14700,14400,14500,181162
20200528,14500,14550,14000,14100,273454
20200529,14200,14550,14050,14050,321688
20200601,14100,14300,14050,14250,111411
20200602,14250,14600,14150,14500,128602
20200603,14650,14700,14300,14350,179502
20200604,14500,14900,14400,14600,231016
20200605,14600,14600,14400,14450,127079
20200608,14600,14650,14300,14350,136147
20200609,14400,14600,14150,14250,119927
20200610,14250,14300,14000,14050,164884
20200611,14000,14400,13950,14050,269866
20200612,13550,13850,13300,13600,207325
20200615,13600,13650,12800,12800,208721
20200616,13000,13400,13000,13250,167980
20200617,13100,13700,13100,13600,203159
20200618,13650,13700,13350,13500,99695
20200619,13600,13700,13350,13400,119569
20200622,13200,13600,13200,13400,126022
20200623,13600,13700,13350,13500,173993
20200624,13500,13700,13450,13500,112938
20200625,13300,13450,13250,13300,97910
20200626,13350,13650,13300,13400,102676
20200629,13250,13350,13150,13300,78003
20200630,13250,13450,13150,13300,143230
20200701,13250,13450,13250,13300,101776
20200702,13300,13450,13250,13300,62534
20200703,13300,13450,13250,13400,53576
20200706,13450,13850,13350,13650,129893
20200707,13850,14050,13500,13500,134239
20200708,13500,13800,13300,13450,171698
20200709,13450,13550,13350,13450,148705
20200710,13500,13500,13050,13100,227684
20200713,13200,13200,13000,13050,107028
20200714,13050,13100,13000,13100,84706
20200715,13100,13300,13050,13050,88765
20200716,13000,13150,13000,13000,70354
20200717,13050,13150,13000,13000,72985
20200720,13050,13200,12950,13150,93024
20200721,13150,13450,13100,13350,148450
20200722,13350,13400,13200,13300,82599
20200723,13300,13300,13000,13100,127049
20200724,13100,13150,12950,13000,95151
20200727,13000,13100,12850,13000,133569
20200728,12900,13000,12850,12900,93814
20200729,12900,12900,12600,12700,196859
20200730,12650,12750,12400,12450,248511
20200731,12450,12500,12250,12450,179962
20200803,12450,12500,12150,12200,168010
20200804,12200,12650,12200,12500,178910
20200805,12500,12650,12400,12550,143064
20200806,12550,12900,12500,12850,271888
20200807,12850,13000,12750,12950,243562
20200810,13150,13500,12950,13400,416488
20200811,13400,13450,13050,13200,281088
20200812,13200,13400,13000,13300,215892
20200813,13350,14000,13300,14000,536781
20200814,14150,14250,13600,14100,328935
20200818,14100,14700,13650,13650,440034
20200819,13750,14350,13700,14200,249611
20200820,14050,14300,13600,13650,251165
20200821,13750,13850,13450,13450,151776
20200824,13550,13650,13300,13600,121116
20200825,13700,13900,13500,13700,95283
20200826,13700,13800,13500,13650,111817
20200827,13550,13650,13350,13350,100605
20200828,13400,13450,13200,13300,104323
20200831,13300,13500,13100,13100,168966
20200901,13100,13200,12950,13000,152316
20200902,13000,13100,12850,13100,97091
20200903,13100,13100,12850,12900,211512
20200904,12700,12850,12600,12750,116583
20200907,12800,13000,12750,12900,153482
20200908,12950,13100,12850,13000,171307
20200909,12900,12950,12750,12800,159833
20200910,12850,13000,12750,12800,205536
20200911,12750,12850,12650,12800,173534
20200914,12900,13000,12750,12900,176371
20200915,12950,13000,12800,12900,123109
20200916,12950,13000,12850,12900,140436
20200917,12900,13200,12900,13000,262292
20200918,13050,13100,12900,13000,169613
20200921,13000,13100,12800,12800,180969
20200922,12850,12850,12350,12450,320016
20200923,12500,12550,12250,12300,238890
20200924,12100,12200,11900,11950,299019
20200925,12050,12200,11950,12000,164902
20200928,12250,12250,12000,12100,126223
20200929,12200,12250,12100,12150,124361
20201005,12150,12500,12150,12500,121748
20201006,12500,12800,12500,12600,215464
20201007,12550,12700,12400,12650,105265
20201008,12650,12800,12600,12650,118848
20201012,12750,12750,12450,12500,194914
20201013,12500,12550,12300,12350,153422
20201014,12350,12400,12300,12350,96919
20201015,12350,12400,12150,12200,106053
20201016,12250,12400,12050,12100,216681
20201019,12150,12450,12100,12300,131680
20201020,12200,12400,12150,12350,121811
20201021,12350,12850,12350,12800,372669
20201022,12800,13100,12650,13000,309759
20201023,13000,13050,12750,12950,290354
20201026,13150,13250,12800,12800,282136
20201027,12800,12850,12600,12700,165355
20201028,12600,12800,12600,12700,101815
20201029,12550,12700,12400,12500,182562
20201030,12600,12750,12400,12400,169421
20201102,12500,12700,12450,12500,103540
20201103,12550,12800,12550,12800,144595
20201104,12850,13000,12750,12950,115680
20201105,13000,13050,12800,12950,148972
20201106,13000,13000,12800,12850,105463
20201109,13000,13100,12850,12900,172075
20201110,13100,13550,13000,13450,403523
20201111,13450,13700,13250,13500,306457
20201112,13500,13550,13350,13350,203705
20201113,13350,13400,13050,13150,175190
20201116,13200,13450,13150,13200,232416
20201117,13300,13450,13150,13250,222430
20201118,13250,13750,13250,13500,310863
20201119,13600,13600,13200,13300,197607
20201120,13300,13450,13250,13400,223208
20201123,13400,13600,13350,13450,252284
20201124,13450,13550,13350,13400,316787
20201125,13450,13600,13300,13350,307510
20201126,13350,13450,13100,13100,277004
20201127,13100,13250,13050,13150,125941
20201130,13250,13300,13100,13200,169811
20201201,13200,13350,13200,13200,153332
20201202,13300,13350,13150,13350,182357
20201203,13350,13400,13200,13250,217653
20201204,13250,13450,13150,13300,302791
20201207,13350,13350,13200,13200,228145
20201208,13250,13250,13000,13050,215981
20201209,13050,13250,13050,13150,146401
20201210,13100,13300,13050,13150,221483
20201211,13250,13400,13200,13400,212838
20201214,13350,13500,13300,13350,222026
20201215,13400,13500,13350,13500,261287
20201216,13600,13600,13400,13500,181120
20201217,13550,13550,13400,13500,175484
20201218,13550,13900,13500,13750,364784
20201221,13950,13950,13650,13900,275031
20201222,13850,13900,13550,13600,290291
20201223,13600,13800,13500,13650,249921
20201224,13750,13850,13650,13800,216953
20201228,13850,13950,13700,13950,410461
20201229,13500,13550,13250,13300,343909
20201230,13300,13350,13100,13200,274686
